Field=#~Integer~#~50|Field=Case/Package~String~Case/Package~100|Field=Description~String~Description~100|Field=LibRef~String~LibRef~100|Field=Manufacturer 1~String~Manufacturer 1~100|Field=Manufacturer Lifecycle 1~String~Manufacturer Lifecycle 1~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Quantity~Integer~Quantity~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Currency 1~String~Supplier Currency 1~100|Field=Supplier Order Qty 1~Integer~Supplier Order Qty 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~100|Field=Supplier Subtotal per Board 1~Float~Supplier Subtotal per Board 1~100|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~100|ReportField=Currency~CAD|ReportField=ProductionQuantity~10|ReportField=ProjectFileName~28PinArduino.PrjPCB|ReportField=ProjectFullPath~C:\Users\lenovo\Desktop\Projects\Arduino PCB\Atium\28PinArduino.PrjPCB|ReportField=Title~28Pins_BOM_Purchasing For Project [28PinArduino.PrjPCB] (No PCB Document Selected)|ReportField=ReportTime~11:49:53 PM|ReportField=ReportDate~4/25/2021|ReportField=ReportDateTime~4/25/2021 11:49:53 PM|ReportField=OutputName~28Pins_BOM_Purchasing|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~99|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~f634cad400552b65dc9252308523db161196223e|ReportField=Title~28 Pins|ReportField=NotFitted~NN|ReportField=Company~(c) 2021 FEDEVEL Academy|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~4/25/2021|ReportField=CurrentTime~11:21:24 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\lenovo\Desktop\Projects\Arduino PCB\Templates\Schematic\28Pins_Project_V1l1.SchDoc|ReportField=DocumentName~28Pins_Project_V1l1.SchDoc|ReportField=DocumentNumber~5|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~4/25/2021|ReportField=Organization~|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=1.07:XCorrection=1.00:YCorrection=1.00:PrintKind=1:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=7:PrintQuality=600:MediaType=1:DitherType=10:PaperKind=A3:PrintScaleMode=1|ReportField=ProjectName~28PinArduino.PrjPCB|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~5|ReportField=SheetTotal~5|ReportField=Time~|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=DataSourceFileName~28PinArduino.PrjPCB|ReportField=DataSourceFullPath~C:\Users\lenovo\Desktop\Projects\Arduino PCB\Atium\28PinArduino.PrjPCB|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11||CONN HEADER 6POS .100 STR 30AU|67997-106HLF|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520ICC%2520%252F%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20ICC%20%2F%20FCI{URL.TIP}Component|Unknown|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520ICC%2520%252F%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}67997-106HLF{URL.TIP}Manufacturer|2|Digi-Key|CAD|20|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520ICC%2520%252F%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-3393-ND{URL.TIP}Supplier|0|44.86|4.49|2.24
12||CONN USB MICRO B RECPT SMT R/A|10118193-0001LF|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAMPHENOL%2520ICC%2520%2528FCI%2529%26mpn%3D10118193-0001LF%26seller%3DDigi-Key%26sku%3D609-4616-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}AMPHENOL%20ICC%20(FCI){URL.TIP}Component|Unknown|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAMPHENOL%2520ICC%2520%2528FCI%2529%26mpn%3D10118193-0001LF%26seller%3DDigi-Key%26sku%3D609-4616-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}10118193-0001LF{URL.TIP}Manufacturer|1|Digi-Key|CAD|10|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAMPHENOL%2520ICC%2520%2528FCI%2529%26mpn%3D10118193-0001LF%26seller%3DDigi-Key%26sku%3D609-4616-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-4616-1-ND{URL.TIP}Supplier|75814|5.11|0.51|0.51
13|SIL|HARWIN - M20-7821046 - Board-To-Board Connector, M20 Series, Through Hole, Receptacle, 10, 2.54 mm, Tin Plated Contacts|M20-7821046|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7821046%26seller%3DDigi-Key%26sku%3D952-1847-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Harwin{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7821046%26seller%3DDigi-Key%26sku%3D952-1847-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}M20-7821046{URL.TIP}Manufacturer|1|Digi-Key|CAD|10|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7821046%26seller%3DDigi-Key%26sku%3D952-1847-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}952-1847-ND{URL.TIP}Supplier|117|14.13|1.41|1.41
14|SIL|2.54mm (0.1") Pitch SIL Vertical PC Tail Socket Assembly, selective gold + tin, 8 contacts|M20-7820842|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820842%26seller%3DDigi-Key%26sku%3D952-1823-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Harwin{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820842%26seller%3DDigi-Key%26sku%3D952-1823-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}M20-7820842{URL.TIP}Manufacturer|2|Digi-Key|CAD|20|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820842%26seller%3DDigi-Key%26sku%3D952-1823-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}952-1823-ND{URL.TIP}Supplier|750|25.97|2.6|1.3
15|SIL|06-WAY SIL VERT SOCKET L/FREE|M20-7820646|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820646%26seller%3DDigi-Key%26sku%3D952-1809-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Harwin{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820646%26seller%3DDigi-Key%26sku%3D952-1809-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}M20-7820646{URL.TIP}Manufacturer|1|Digi-Key|CAD|10|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820646%26seller%3DDigi-Key%26sku%3D952-1809-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}952-1809-ND{URL.TIP}Supplier|1314|11.22|1.12|1.12
16||CONN HEADER VERT 4POS 2.54MM|68001-204HLF|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DICC%26mpn%3D68001-204HLF%26seller%3DDigi-Key%26sku%3D609-3402-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}ICC{URL.TIP}Component|Unknown|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DICC%26mpn%3D68001-204HLF%26seller%3DDigi-Key%26sku%3D609-3402-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}68001-204HLF{URL.TIP}Manufacturer|1|Digi-Key|CAD|10|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DICC%26mpn%3D68001-204HLF%26seller%3DDigi-Key%26sku%3D609-3402-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-3402-ND{URL.TIP}Supplier|1837|4.97|0.5|0.5
17||AMPHENOL ICC - 68000-103HLF - Board-To-Board Connector, 2.54 mm, 3 Contacts, Header, FCI BergStik II 68000 Series, Through Hole|68000-103HLF|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520ICC%26mpn%3D68000-103HLF%26seller%3DDigi-Key%26sku%3D609-3461-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20ICC{URL.TIP}Component|Unknown|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520ICC%26mpn%3D68000-103HLF%26seller%3DDigi-Key%26sku%3D609-3461-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}68000-103HLF{URL.TIP}Manufacturer|2|Digi-Key|CAD|20|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520ICC%26mpn%3D68000-103HLF%26seller%3DDigi-Key%26sku%3D609-3461-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-3461-ND{URL.TIP}Supplier|70656|7.73|0.77|0.39
18|1210|FIXED IND 2.2UH 2A 80 MOHM SMD|L1210R2R2MDWIT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DL1210R2R2MDWIT%26seller%3DDigi-Key%26sku%3D399-9598-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DL1210R2R2MDWIT%26seller%3DDigi-Key%26sku%3D399-9598-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}L1210R2R2MDWIT{URL.TIP}Manufacturer|1|Digi-Key|CAD|10|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DL1210R2R2MDWIT%26seller%3DDigi-Key%26sku%3D399-9598-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-9598-1-ND{URL.TIP}Supplier|13853|5.45|0.55|0.55
19|100|CONN JUMPER SHORTING .100" GOLD|QPC02SXGN-RC|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DQPC02SXGN-RC%26seller%3DDigi-Key%26sku%3DS9337-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Sullins{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DQPC02SXGN-RC%26seller%3DDigi-Key%26sku%3DS9337-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}QPC02SXGN-RC{URL.TIP}Manufacturer|3|Digi-Key|CAD|30|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DQPC02SXGN-RC%26seller%3DDigi-Key%26sku%3DS9337-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}S9337-ND{URL.TIP}Supplier|692281|1.65|0.16|0.05
20|0805|YAGEO         RC0805FR-07100KL            RES, THICK FILM, 100K, 1%, 0.125W, 0805, REEL|RC0805FR-07100KL (2)|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07100KL%26seller%3DDigi-Key%26sku%3D311-100KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07100KL%26seller%3DDigi-Key%26sku%3D311-100KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-07100KL{URL.TIP}Manufacturer|1|Digi-Key|CAD|10|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07100KL%26seller%3DDigi-Key%26sku%3D311-100KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-100KCRCT-ND{URL.TIP}Supplier|58726|0.52|0.05|0.05
21|0805|Surface Mount Thick Film Resistor, RC Series, 560 ohm, 125 mW, - 1%, 150 V, 0805 [2012 Metric]|RC0805FR-07560RL|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07560RL%26seller%3DDigi-Key%26sku%3D311-560CRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07560RL%26seller%3DDigi-Key%26sku%3D311-560CRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-07560RL{URL.TIP}Manufacturer|4|Digi-Key|CAD|40|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07560RL%26seller%3DDigi-Key%26sku%3D311-560CRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-560CRCT-ND{URL.TIP}Supplier|0|2.1|0.21|0.05
22|0805|Surface Mount Thick Film Resistor, RC Series, 125 mW, - 5%, 150 V, 0805 [2012 Metric]|RC0805JR-070RL|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805JR-070RL{URL.TIP}Manufacturer|2|Digi-Key|CAD|25|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-0.0ARCT-ND{URL.TIP}Supplier|1297991|0.7|0.06|0.03
23|0805|YAGEO         RC0805FR-07100KL            RES, THICK FILM, 100K, 1%, 0.125W, 0805, REEL|RC0805FR-07100KL|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07100KL%26seller%3DDigi-Key%26sku%3D311-100KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07100KL%26seller%3DDigi-Key%26sku%3D311-100KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-07100KL{URL.TIP}Manufacturer|3|Digi-Key|CAD|30|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07100KL%26seller%3DDigi-Key%26sku%3D311-100KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-100KCRCT-ND{URL.TIP}Supplier|58726|1.57|0.16|0.05
24|0805|Surface Mount Thick Film Resistor, RC Series, 125 mW, - 5%, 150 V, 0805 [2012 Metric]|RC0805JR-070RL|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805JR-070RL{URL.TIP}Manufacturer|2|Digi-Key|CAD|25|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-0.0ARCT-ND{URL.TIP}Supplier|1297991|0.7|0.06|0.03
25|0805|YAGEO         RC0805FR-072R2L             RES, THICK FILM, 2R2, 1%, 0.125W, 0805|RC0805FR-072R2L|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-072R2L%26seller%3DDigi-Key%26sku%3D311-2.20CRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-072R2L%26seller%3DDigi-Key%26sku%3D311-2.20CRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-072R2L{URL.TIP}Manufacturer|8|Digi-Key|CAD|100|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-072R2L%26seller%3DDigi-Key%26sku%3D311-2.20CRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-2.20CRCT-ND{URL.TIP}Supplier|0|4.23|0.34|0.04
26|0805|Res Thick Film 0805 1M Ohm 1% 0.125W(1/8W) ±100ppm/C Epoxy SMD T/R|RC0805FR-071ML|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%2520Phycomp%26mpn%3DRC0805FR-071ML%26seller%3DDigi-Key%26sku%3D311-1.00MCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo%20Phycomp{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%2520Phycomp%26mpn%3DRC0805FR-071ML%26seller%3DDigi-Key%26sku%3D311-1.00MCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-071ML{URL.TIP}Manufacturer|2|Digi-Key|CAD|20|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%2520Phycomp%26mpn%3DRC0805FR-071ML%26seller%3DDigi-Key%26sku%3D311-1.00MCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-1.00MCRCT-ND{URL.TIP}Supplier|1572399|1.05|0.1|0.05
27|0805|RESISTOR, 0805 1K 1%, FULL REEL; Product Range:YAGEO - RC Series; Resistance:1kohm; Power Rating:125mW; Resistance Tolerance:± 1%; Resistor Case Style:0805 [2012 Metric]; Resistor Element Material:Thick Film; Temperature Coefficient:± 250ppm/°C; Voltage Rating:150V; Packaging:Tape & Reel; MSL:-; SVHC:No SVHC (16-Dec-2013); External Depth:0.55mm; External Length / Height:2mm; External Width:1.25mm; No. of Pins:2; Operating Temperature Max:155°C; Operating Temperature Min:-55°C; Operating Temperature Range:-55°C to +155°C; Reel Quantity:5000; Resistor Mounting:SMD; Series:RC12H; Temperature Coef|RC0805FR-071KL|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071KL%26seller%3DDigi-Key%26sku%3D311-1.00KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071KL%26seller%3DDigi-Key%26sku%3D311-1.00KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-071KL{URL.TIP}Manufacturer|3|Digi-Key|CAD|30|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071KL%26seller%3DDigi-Key%26sku%3D311-1.00KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-1.00KCRCT-ND{URL.TIP}Supplier|10795755|1.57|0.16|0.05
28|0805|RES SMD 10K OHM 1% 1/8W 0805|RC0805FR-0710KL|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-0710KL{URL.TIP}Manufacturer|3|Digi-Key|CAD|30|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-10.0KCRCT-ND{URL.TIP}Supplier|9418493|1.57|0.16|0.05
29||Conn IC DIP Socket 28POS Tin|7010501790|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3D3M%26mpn%3D4828-3004-CP%26seller%3DDigi-Key%26sku%3D3M5480-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}3M{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3D3M%26mpn%3D4828-3004-CP%26seller%3DDigi-Key%26sku%3D3M5480-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}4828-3004-CP{URL.TIP}Manufacturer|1|Digi-Key|CAD|10|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3D3M%26mpn%3D4828-3004-CP%26seller%3DDigi-Key%26sku%3D3M5480-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}3M5480-ND{URL.TIP}Supplier|0|9.17|0.92|0.92
30||SWITCH TACTILE SPST-NO 0.05A 24V|1825910-6|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DFSM4JH%26seller%3DDigi-Key%26sku%3D450-1650-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TE%20Connectivity{URL.TIP}Component|Volume Production|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DFSM4JH%26seller%3DDigi-Key%26sku%3D450-1650-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}FSM4JH{URL.TIP}Manufacturer|2|Digi-Key|CAD|20|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DFSM4JH%26seller%3DDigi-Key%26sku%3D450-1650-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}450-1650-ND{URL.TIP}Supplier|50542|2.52|0.25|0.13
